time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
18000,1.2095096407161146,1.2081559656806651,1.2040958361286209,1.1973318699891584,1.1878681974652534,1.1757100973947556,1.1608634581627264,1.1433340288609659,1.1231264098021951,1.1002427085281328,1.0746807547641735,1.0464317198688058,1.015476913434332,0.98178341317433881,0.94529798643618335,0.90593840436570783,0.86358057026164092,0.8180385456983621,0.76903184467403518,0.71612858377876087,0.65863953976409029
18060,1.2059141783762264,1.2045643412847549,1.2005157118308243,1.1937708663966184,1.1843338647339166,1.1722098843364448,1.1574046782510656,1.1399238218101488,1.1197716972738236,1.096950142605128,1.0714566581679299,1.0432820172657558,1.0124070525662192,0.97879827015868126,0.9424017356998744,0.90313430198678102,0.86087054401806895,0.81542241269028282,0.7665059259763114,0.71368372342494402,0.65626096961305314
18120,1.2023338532409349,1.2009878444668802,1.1969506859915722,1.1902249118863348,1.1808145100407017,1.1687245543761791,1.1539606593961889,1.1365282224220425,1.1164314024765978,1.0936717621712375,1.0682464665871396,1.0401458848278746,1.0093503641861148,0.97582582180808219,0.9395175822727545,0.90034150118903356,0.85817070138414564,0.8128149174450594,0.76398693747538549,0.71124569904351986,0.65389413231329274
18180,1.198768754646768,1.1974265629271912,1.1934008411484109,1.1866940795648415,1.177310191621574,1.1652541439546376,1.1505314077065913,1.1331471964636493,1.1131054398159208,1.0904074189859447,1.0650499583987207,1.0370230178114366,1.0063064514278077,0.97286557052843547,0.93664492257549459,0.89755930630404357,0.8554803428195491,0.81021566784730137,0.76147546530412846,0.70881613343103977,0.65153854727220972
18240,1.1952189204156853,1.1938805311804139,1.1898662018581423,1.1831783773073055,1.1738208939398731,1.1617986076115661,1.147116841915931,1.1297806221811435,1.1097936441883556,1.0871569039748128,1.0618668820360269,1.0339131247081339,1.003274984764726,0.96991714958665654,0.93378335890699593,0.89478732667438599,0.85279921207760589,0.80762479010926891,0.75897215407253193,0.70639565483427846,0.64919383750415161
18300,1.1916843209850827,1.1903497166770451,1.1863467267280501,1.1796777493847566,1.1703465420752113,1.1583578473268858,1.1437168382670095,1.1264283489899791,1.1064958387432837,1.0839200159821079,1.0586970146259906,1.0308159629659595,1.0002557028912258,0.96698028176972717,0.93093261510028447,0.89202534273962353,0.85012725753609297,0.80504251178136399,0.75647744464090583,0.70398454560015578,0.64685971757347338
18360,1.1881648742060662,1.1868340352578746,1.1828423256898333,1.1761920962879462,1.1668870241584939,1.154931736802322,1.1403312550094664,1.1230902198078914,1.1032118522363259,1.0806965714593673,1.0555401623096514,1.0277313303535986,0.99724839877938865,0.96405476666930967,0.92809252899883443,0.88927329489785856,0.84746460992320349,0.80246920812498368,0.75399188271919149,0.70158311842443644,0.64453379827787816
18420,1.1846604648094492,1.1833333705520663,1.1793528791865573,1.1727212935509748,1.1634422097086006,1.1515201393170962,1.1369599500969798,1.1197660895254407,1.0999415402255535,1.0774864318773554,1.0523961994257067,1.0246591237304081,0.99425300704211006,0.96114060298840442,0.92526320685908003,0.88653145558832813,0.84481175667716391,0.79990555046046052,0.75151601808658475,0.6991907950845041,0.64221419571523741
18480,1.1811709656306428,1.1798475954677949,1.1758782604904303,1.1692652155331671,1.1600119755911018,1.1481229365682621,1.1336028133909011,1.1164558604320132,1.0966848223204626,1.0742895392172662,1.0492650951976026,1.0215993446336153,0.99126956852324521,0.95823788248541675,0.92244480813000773,0.88380006439861281,0.84216899033911219,0.79735173433049733,0.74904961782210988,0.69680690234060805,0.63990120869465716
18540,1.1776962627512733,1.1763765970800792,1.1724183597007289,1.1658237575064971,1.1565962245447279,1.1447400411503144,1.1302597696661634,1.113159471469584,1.0934416529523903,1.0711058638715569,1.0461468359114818,1.0185519958521594,0.98829810591608969,0.95534665559293086,0.91963742025867012,0.88107924101211699,0.83953641067286622,0.79480772084742191,0.7465924300732093,0.69443119978829093,0.63759501121036066
18600,1.174236265580195,1.1729202857880652,1.1689730901599535,1.1623968376216101,1.1531948812264758,1.1413713856515817,1.1269307604581591,1.1098768735911322,1.0902119923731675,1.0679353749081619,1.0430413993194092,1.0155170652991805,0.9853386215852461,0.9524669454105309,0.91684108892783345,0.87836903688921386,0.836914027354838,0.79227342226352615,0.74414428621644502,0.69206358490908371,0.63529572635318454
18660,1.170790902610046,1.1694785907472425,1.1655423829776648,1.1589843901272876,1.149807884024598,1.1380169133283375,1.1236157342659501,1.1066080205242486,1.0869957992326889,1.0647780356432723,1.0399487538277765,1.0124945282256994,0.98239110045072764,0.94959874752693407,0.91405581266215008,0.87566942869360842,0.83430175420101316,0.78974865566136676,0.74170492131053023,0.68970386583144316,0.63300440583295192
18720,1.1673601143577854,1.1660514527951356,1.1621261799109643,1.15558635816762,1.1464351777023607,1.1346765704399051,1.120314638242826,1.1033528591456438,1.0837930183977214,1.0616337867841252,1.0368688336318528,1.0094843096814903,0.97945545441118553,0.94674195252322479,0.91128144460283023,0.87298020718606328,0.83169929533391862,0.78723304607178712,0.73927401673911819,0.6873523014145495,0.63072221800606698
18780,1.1639438439537142,1.1626388148169102,1.1587244230438529,1.1522026822736322,1.1430767001687114,1.1313502907930739,1.1170274001757601,1.1001113089677603,1.0806035588035203,1.0585025248224356,1.0338015218862293,1.0064862797841327,0.97653154145831023,0.94389640629727334,0.90851781653489427,0.87030118881802343,0.82910646649101993,0.78472648068562789,0.73685170509326636,0.68500930872089338,0.62844905791223993
18840,1.1605420242679183,1.1592406089788796,1.1553370424210518,1.1488332889276334,1.1397323728924018,1.1280379894424069,1.1137539274916211,1.0968832689985775,1.0774273109951282,1.0553841328714324,1.0307466965037757,1.0035003143051617,0.97361923806924011,0.94106198741679514,0.90576480946692184,0.86763226258751414,0.82652319159401444,0.78222897944468572,0.73443814338166225,0.68267505203272905,0.62618483405273095
18900,1.1571545732957169,1.1558567526337833,1.151963953496564,1.1454780905192465,1.1364021041970729,1.1247395699051619,1.1104941185546788,1.0936686326648613,1.0742641644095137,1.0522784981370781,1.0277042448669,1.0005263033365825,0.97071843897580523,0.93823859649093377,0.90302233280404343,0.86497335771694395,0.82394944506760481,0.77974059039760235,0.73203343958998168,0.68034960459623151,0.62392947313948466
18960,1.1537813975576923,1.1524871518922863,1.1486050611827554,1.142136990071033,1.1330857946945483,1.1214549301203911,1.1072478687332268,1.0904672933389226,1.0711140115391997,1.0491855138390986,1.0246740627693647,0.9975641469100972,0.96782904966944638,0.93542614593196083,0.90029030996219983,0.86232441830463746,0.82138520500632473,0.77726132819010019,0.72963762008806876,0.67803305926624657,0.62168425175330277
19020,1.1504223965636842,1.1491317060371973,1.1452602641019951,1.138809885174918,1.1297833406864015,1.1181839650003182,1.104015071659781,1.087279143714373,1.0679767446672117,1.0461050724103163,1.0216560431209363,0.99461373827747634,0.96495096332466379,0.93262452917081873,0.89756863749841642,0.85968535031897109,0.81883039417984771,0.77479114293223439,0.72725073313035027,0.67572581638274853,0.61944928679897249
19080,1.1470774648505486,1.145790309394016,1.1419294559511874,1.1354966685014205,1.1264946334609451,1.114926564171236,1.1007956151374318,1.0841040697680349,1.0648522481189096,1.0430370568761891,1.0186500682092905,0.99167495998239497,0.96208406478426201,0.9298336374952918,0.89485722042638227,0.85705608346818118,0.81628498469461896,0.77233008720168561,0.72487295834871701,0.67342800921386825,0.61722417842420474
19140,1.1437464910773336,1.1424628503903527,1.138612524482596,1.1321972267443425,1.1232195583831239,1.1116826115749614,1.0975893818353064,1.0809419533515507,1.0617404037271636,1.0399813502185409,1.0156560237675905,0.98874770275095081,0.95922825307147164,0.92705338320348518,0.89215599178272487,0.85443658316368387,0.813748992540132,0.76987824295028207,0.72250440552296435,0.67113964009596982,0.61500873539017009
19200,1.1404293586125784,1.1391492122684546,1.1353093525878117,1.1289114423060254,1.119957997372707,1.1084519888591935,1.0943962535936684,1.0777926772501996,1.0586410962794943,1.0369378406111966,1.0126738031455069,0.98583186750692919,0.95638344007646581,0.92428369416497635,0.88946490297455916,0.8518268349707161,0.81122244721571113,0.76743567684719771,0.72014513321640072,0.66886068669459853,0.61280282434063227
19260,1.1371259479544191,1.1358492755304976,1.132019820806923,1.1256391958754459,1.1167098315052191,1.1052345778945898,1.0912161136916581,1.0746561269904469,1.0555542146281913,1.0339064215804032,1.0097033062452865,0.98292736276879378,0.95354954603202458,0.92152450669176511,0.88678391207779916,0.84922682388536819,0.80870535885225536,0.76500240427557042,0.71779511664082885,0.66659102023406613,0.61060621169730678
19320,1.1338361389002387,1.1325629200596776,1.1287438092962081,1.1223803681142088,1.113474942247729,1.1020302613328739,1.088048846418447,1.0715321890027938,1.0524796478700691,1.0308869854227343,1.0067444291509688,0.9800340892016125,0.95072647744939487,0.91877573508980193,0.88411294339034641,0.84663648448342577,0.80619766614460275,0.76257835082241809,0.71545424824661463,0.66433056797854306,0.60841927900384674
19380,1.130559810675082,1.1292900251075961,1.1254811973879135,1.1191348384920732,1.1102532092689847,1.0988389191115335,1.084894332069573,1.0684207440815447,1.0494172775657278,1.0278794150110033,1.00379705713234,0.97715193646678267,0.94791413166612726,0.9160372890167523,0.88145192405851924,0.84405576480454547,0.80369933684759742,0.7601635015998589,0.71312255252749934,0.66207944622230752,0.6062420301154563
19440,1.1272968396872027,1.1260304670386783,1.1222318613297837,1.1159024831132554,1.1070445085847995,1.0956604273393578,1.0817524472118569,1.0653216698783061,1.0463669834490945,1.0248835936797749,1.0008610793497548,0.97428080265199335,0.94511241967565274,0.91330909677572181,0.87880080335054922,0.84148463648163574,0.8012103645994616,0.75775787555252649,0.71080007931399758,0.65983770004826481,0.60407439736231028
19500,1.1240470992770497,1.1227841192224666,1.1189956746028149,1.1126831757250337,1.1038487144844513,1.0924946612939317,1.078623068782214,1.0622348459494551,1.0433286490271994,1.0218994106903916,0.99793639319573169,0.97142059626191568,0.94232126450473841,0.91059109922651627,0.87615954237673921,0.83892308201575427,0.79873075389734827,0.75536149858438495,0.70848686444953668,0.65760533704882518,0.60191630755239856
19560,1.1208104616226517,1.119550853974292,1.1157725099561937,1.1094767898724032,1.1006657017785431,1.0893414976709956,1.0755060761737882,1.0591601554365504,1.0403021625264557,1.0189267610066348,0.99502290230696699,0.96857123163492542,0.93954059284483282,0.9078832358635851,0.87352809159998834,0.83637105750409024,0.79626045565305814,0.75297429539849769,0.70618277104775495,0.65538219285183885,0.59976869406988598
19620,1.1175867993776432,1.1163305441162488,1.1125622407185152,1.1062831997279512,1.0974953458072549,1.086200813255457,1.0724013477877006,1.0560974783291741,1.037287405159854,1.0159655261649625,0.99212048683167375,0.96573258464072509,0.93677027180077255,0.90518535861987981,0.87090627945589738,0.83382835812600542,0.79379922203089759,0.75059597561385838,0.70388755291931338,0.65316852480889287,0.59763263696294
19680,1.1143759826498854,1.1131230596009662,1.1093647363423202,1.1031022737981981,1.0943375135252662,1.0830724726435839,1.0693087448475467,1.0530466713043181,1.0342842278489646,1.0130155503043143,0.98922898358905065,0.96290448511541471,0.93401012586399468,0.90249729000718903,0.86829393196115034,0.83129482200478999,0.7913469216007033,0.74822649578113087,0.70160139552641332,0.65096474965824236,0.59550789597757003
19740,1.1111778701030739,1.1099282586349553,1.1061798536766458,1.0999338667235199,1.0911920566171851,1.0799563240070449,1.0662281117677395,1.0500075752454046,1.0312924688204232,1.0100766706826556,0.98634823148001904,0.96008677714211821,0.93126000863584579,0.89981889809394078,0.86569093758930182,0.82877036823292027,0.78890352880834846,0.74586593309132587,0.69932449480158043,0.64877101288115535,0.59339426077961965
19800,1.1079923070303035,1.106745986220014,1.1030074368958784,1.0967778214552688,1.0880588166528822,1.076852207712246,1.0631592883243888,1.046980030476403,1.0283119706755437,1.00714873452152,0.98347808525845082,0.9572793263728272,0.92851980037438764,0.89715008203766688,0.86309722081661977,0.82625495898474033,0.78646906457323074,0.74351438278958515,0.69705698356439527,0.64658735869937323,0.59129155199881434
19860,1.1048191304922617,1.1035760794181118,1.0998473231085395,1.0936339753210038,1.0849376315601442,1.0737599629523131,1.0601021159883348,1.0439638821475734,1.0253425840414159,1.0042316000705216,0.98061841317704779,0.95448201352690232,0.92578939676959782,0.89449075545836287,0.86051271775103988,0.82374855964749427,0.78404352765781271,0.74117186116650835,0.69479884239680867,0.64441377748927631,0.58920128986603537
19920,1.1016581746354701,1.1004183725690189,1.0966993472545901,1.0905021643255319,1.0818283389568863,1.0706794295954627,1.0570564375776261,1.0409589767168763,1.0223841595673544,1.001325122395134,0.9777690744020433,0.95169470088757246,0.92306866174901336,0.89184078267614375,0.85793729304006372,0.82125103599201676,0.78162678325444324,0.73883823262995696,0.69255001930873572,0.6422507148779425,0.58712394342239216
19980,1.0985092715412537,1.0972726978310525,1.0935633417126851,1.087382221179765,1.0787307719480466,1.0676104411389984,1.0540220869152803,1.0379651482222594,1.019436531412891,0.99842913583601267,0.97492990393660328,0.94891722551463675,0.92035743750893784,0.88920001668613369,0.8553708191466548,0.81876229132369627,0.77921878347803253,0.73651354683384751,0.69031075385078278,0.64009843723248117,0.58505897252699746
20040,1.0953722468704084,1.0941388807977912,1.0904391318933098,1.0842739710545679,1.0756447555188255,1.064552822612933,1.0509988895656586,1.0349822236092228,1.0164995292228518,0.99554347466542048,0.9721007434032195,0.94614944014912183,0.91765559300096589,0.88656834924259098,0.85281321893832107,0.81628229156084542,0.77681955874311837,0.7341979258014828,0.6880812251906967,0.6379569778217743,0.58300605314908083
20100,1.0922469196266624,1.0910167405576265,1.0873265371765333,1.0811772339414598,1.0725701107784364,1.0615063970073049,1.0479866714843467,1.0320100332634774,1.0135729897142511,0.99266798433883274,0.96928145001038701,0.94339121751675847,0.91496302116372297,0.88394569945264367,0.85026444582051497,0.81381103625899143,0.77442916796142247,0.73189148271905013,0.68586153764408586,0.63582630561679609,0.58096493191323206
20160,1.089133106333388,1.0879060939395528,1.0842253753416027,1.0780918293136144,1.0695066597992673,1.0584709901191371,1.0449852635949108,1.0290484149757606,1.0106567597109244,0.98980252344744357,0.96647189766615327,0.94064245162957472,0.91227964286849939,0.88133202502231922,0.84772450927355558,0.81134860731858871,0.77204778735578716,0.72959449808783761,0.68365204902169929,0.633706542767694,0.57893214997119691
20220,1.0860306257418928,1.0848067602683107,1.0811354674920914,1.0750175814410767,1.0664542317321861,1.0554464382031021,1.0419945122271987,1.0260972291921802,1.0077507193122133,0.9869469993215777,0.96367203120509304,0.93790313851232943,0.90960552308136855,0.87872748189138028,0.84519368125282324,0.80889541568805645,0.76967597430016566,0.72730762466870336,0.68145319430367923,0.6315967292639133,0.57690549525187673
